age,taille,poids,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
19,154.5,91.4,2340,,0.75,,,
36,167.9,76.6,3105,2.0,0.82,820.0,,
37,172.2,62.9,3331,,0.62,403.0,,
50,171.1,73.3,4515,,0.95,,824.91,
35,171.0,60.7,1396,3.0,0.8,495.0,787.49,40000.0
71,169.1,68.7,1295,5.0,0.01,373.0,5000.0,40000.0
51,175.2,73.9,2424,,0.23,,10000.0,
52,166.5,77.9,640,4.0,0.61,717.0,,
53,182.9,29.2,2468,5.0,0.14,713.0,5000.0,40000.0
21,167.1,51.1,1251,,0.7,,10000.0,
44,176.8,83.8,4140,,0.68,,,
32,171.1,81.9,4466,,0.98,709.0,5000.0,40000.0
74,160.2,64.2,4729,,0.74,,5000.0,
23,164.9,64.6,3294,1.0,0.68,668.0,5000.0,40000.0
43,165.8,80.6,1188,,0.8,477.0,,
59,178.5,58.4,2257,2.0,0.77,,10000.0,
62,154.9,73.7,2247,5.0,0.13,,,
68,175.1,61.6,3214,4.0,0.28,,5000.0,
53,189.1,68.2,4067,,0.51,651.0,,
75,153.5,73.9,500,4.0,0.17,,5000.0,
25,165.3,78.8,2411,3.0,0.18,459.0,,
66,160.9,74.1,2969,4.0,0.15,348.0,280.47,40000.0
53,180.1,61.1,500,3.0,1.0,630.0,10000.0,40000.0
29,179.3,46.1,1400,,0.31,,,
54,158.5,36.2,2961,,0.5,,,
29,163.4,61.4,1149,,0.36,426.0,,
75,164.0,90.9,3086,,0.3,,,
18,164.8,47.5,2245,3.0,0.61,666.0,10000.0,40000.0
40,171.9,50.2,572,0.0,0.3,379.0,5000.0,40000.0
55,165.7,54.2,1901,,0.47,519.0,10000.0,40000.0
23,164.0,61.5,2578,,0.43,,,
69,174.2,74.9,1472,4.0,0.4,788.0,,
31,171.6,78.2,4127,,0.29,,5000.0,
25,173.4,62.2,500,,0.82,692.0,591.79,40000.0
46,167.7,59.5,500,,0.73,421.0,543.77,40000.0
24,168.5,89.7,2850,,0.5,680.0,995.51,40000.0
61,164.9,70.8,2377,,0.84,831.0,956.31,40000.0
34,172.5,77.2,2277,2.0,0.81,,,
35,170.5,58.9,3364,,0.38,,,
34,177.3,76.7,4329,,0.5,,10000.0,
71,188.7,78.8,2805,,0.84,602.0,1416.03,40000.0
58,175.7,62.2,2686,,0.27,,,
48,179.3,72.2,3618,,0.51,537.0,248.01,40000.0
42,179.3,65.6,3459,3.0,0.53,,5000.0,
70,170.9,61.9,500,2.0,0.42,679.0,,
29,172.6,71.9,4032,2.0,0.42,,,
56,173.9,66.1,500,,0.21,626.0,,
29,176.3,63.3,1101,,0.09,,369.2,
19,166.4,72.7,2012,,0.8,,395.41,
30,177.8,39.7,3760,,0.28,422.0,10000.0,40000.0
22,165.9,84.6,3559,,0.86,487.0,5000.0,40000.0
54,171.3,61.3,1281,,0.47,,798.38,
43,155.2,72.6,3100,,0.02,405.0,587.47,40000.0
23,187.8,54.4,2354,5.0,0.01,779.0,916.15,40000.0
44,168.8,67.6,2069,,0.89,,,
65,175.1,41.1,500,0.0,0.22,796.0,,
57,157.4,74.5,2938,3.0,0.61,,10000.0,
25,162.7,78.4,3282,5.0,0.99,,5000.0,
45,176.7,62.7,500,,0.81,,,
60,172.7,74.9,1892,,0.35,712.0,5000.0,40000.0
43,166.1,64.6,1439,2.0,0.38,316.0,5000.0,40000.0
57,149.3,86.2,3111,,0.67,,854.78,
48,172.5,70.6,2712,,0.89,,5000.0,
45,167.0,53.5,1501,1.0,0.94,749.0,,
46,173.2,46.7,3939,2.0,0.67,319.0,5000.0,40000.0
57,180.5,61.3,2775,3.0,0.02,,5000.0,
38,170.3,66.5,2952,,0.32,,643.51,
65,166.3,50.8,5053,,0.39,,,
74,159.9,74.5,2882,3.0,0.12,,5000.0,
22,171.0,100.0,2661,,0.51,,10000.0,
68,184.9,55.9,4237,4.0,0.8,,1060.02,
54,146.8,88.4,1761,3.0,0.73,,384.41,
69,175.3,84.5,2775,2.0,0.77,,10000.0,
31,149.5,84.6,1763,5.0,0.93,,1168.08,
36,188.4,55.5,3085,0.0,0.86,,5000.0,
39,166.2,60.3,3498,5.0,0.48,301.0,5000.0,40000.0
18,180.4,84.0,3318,4.0,0.11,,10000.0,
62,179.0,62.3,3561,,0.12,660.0,,
35,161.5,94.8,2891,0.0,0.2,349.0,1265.79,40000.0
24,154.0,85.2,6171,,0.39,,,
20,179.6,87.2,3836,3.0,0.6,,,
49,146.7,36.8,3843,,0.52,,,
29,172.6,76.5,3182,,0.34,598.0,5000.0,40000.0
44,155.3,64.7,1511,,0.46,352.0,5000.0,40000.0
23,158.0,92.4,1462,3.0,0.24,,5000.0,
21,172.9,74.5,2768,,0.92,,828.83,
59,161.8,92.6,4558,,0.5,404.0,10000.0,40000.0
44,154.1,28.5,1721,,0.74,727.0,10000.0,40000.0
23,177.5,76.2,3195,4.0,0.98,580.0,,
21,163.0,88.0,3070,,0.37,513.0,,
36,161.2,47.0,746,4.0,0.29,,10000.0,
72,168.3,62.6,3146,2.0,0.42,,5000.0,
20,164.6,75.3,2843,,0.66,,,
24,185.9,66.3,1143,,0.71,,,
52,165.4,59.4,1780,3.0,0.37,319.0,10000.0,40000.0
20,177.6,67.7,1291,,0.86,666.0,522.51,40000.0
50,172.7,63.8,2562,4.0,0.36,,623.28,
52,164.1,78.7,2837,1.0,0.01,,5000.0,
62,168.0,91.8,2854,,0.44,,5000.0,
47,179.2,58.3,2722,,0.55,623.0,,
67,170.4,63.9,1391,,0.15,400.0,33.18,40000.0
25,175.6,71.0,2273,,0.51,504.0,1355.43,40000.0
71,177.1,70.7,2178,,0.55,446.0,10000.0,40000.0
72,176.7,69.5,1668,4.0,0.7,,5000.0,
44,188.6,64.3,5351,1.0,0.98,,10000.0,
38,160.0,85.2,1608,0.0,0.45,745.0,10000.0,40000.0
58,180.5,65.3,2013,,0.84,496.0,849.6,40000.0
39,150.8,59.5,500,,0.75,,,
48,172.6,77.9,1276,,0.11,,,
37,174.5,59.5,3460,,0.42,732.0,,
36,155.5,67.6,2512,2.0,0.2,837.0,5000.0,40000.0
47,160.8,48.3,1283,,0.5,575.0,10000.0,40000.0
30,154.8,68.7,2749,2.0,0.03,793.0,5000.0,40000.0
34,170.7,57.8,1579,,0.89,495.0,5000.0,40000.0
66,162.1,62.0,500,2.0,0.29,475.0,,
46,168.6,89.0,2846,5.0,0.99,329.0,10000.0,40000.0
55,154.7,52.1,1366,0.0,0.65,,183.71,
42,176.5,74.6,2141,3.0,0.09,,,
71,176.1,59.1,1929,,0.12,545.0,,
69,157.4,61.5,2909,,0.31,,10000.0,
41,147.7,83.9,4330,,0.28,675.0,,
58,160.0,75.5,3511,5.0,0.57,601.0,582.01,40000.0
22,184.9,61.5,2783,5.0,0.56,,,
56,172.5,71.8,2860,,0.86,364.0,1296.2,40000.0
24,170.4,57.3,2293,,0.28,,10000.0,
19,177.4,72.7,2554,,0.52,,,
74,173.7,40.8,808,,0.32,757.0,329.87,40000.0
40,155.8,50.2,3642,1.0,0.65,,,
45,175.7,71.5,2724,2.0,0.62,548.0,,
40,166.1,74.1,2183,,0.69,378.0,,
24,177.0,69.4,1977,,0.25,529.0,,
26,166.8,67.4,6012,,0.4,302.0,5000.0,40000.0
63,182.4,66.2,2052,,0.63,375.0,,
51,188.5,56.8,3451,0.0,0.4,,554.12,
32,189.5,75.6,1478,5.0,0.37,,10000.0,
62,181.9,83.9,1568,,0.13,,10000.0,
43,173.3,67.1,500,,0.01,415.0,922.74,40000.0
42,167.1,75.8,4275,5.0,0.67,,,
50,162.8,81.5,4077,3.0,0.22,,5000.0,
67,149.8,73.4,2476,3.0,0.19,,10000.0,
27,162.4,57.2,3159,5.0,0.71,704.0,5000.0,40000.0
21,174.2,69.5,1415,,0.42,494.0,680.59,40000.0
51,148.1,71.1,1060,0.0,0.27,676.0,630.69,40000.0
39,156.7,73.1,1793,,0.12,,470.7,
71,169.3,38.4,3552,,0.53,,697.73,
56,165.9,57.8,1907,,0.94,619.0,709.22,40000.0
34,142.8,61.7,3770,5.0,0.98,376.0,,
30,173.2,94.2,4761,,0.28,,1249.96,
47,168.9,65.5,1730,,0.71,799.0,10000.0,40000.0
58,162.6,61.7,1072,5.0,0.38,,,
49,167.5,44.9,2543,,0.92,,5000.0,
20,165.2,54.8,2950,4.0,0.97,567.0,,
75,159.7,63.5,3236,,0.83,438.0,,
38,151.5,80.0,4954,4.0,0.47,,10000.0,
69,147.3,65.0,2279,,0.37,580.0,,
43,175.9,65.6,2393,2.0,0.95,705.0,,
46,173.4,77.1,4655,,0.36,556.0,10000.0,40000.0
63,162.1,60.3,500,5.0,0.32,,10000.0,
28,177.4,58.1,2049,,0.5,710.0,10000.0,40000.0
74,173.9,50.0,3636,4.0,0.59,,,
42,180.2,80.5,934,,0.13,,5000.0,
69,161.8,56.6,2104,4.0,0.58,,,
19,166.5,100.0,3055,,0.92,,10000.0,
20,182.1,79.3,2062,,0.65,395.0,,
33,158.6,56.8,2529,4.0,0.13,,5000.0,
24,163.1,75.5,3224,3.0,0.81,655.0,,
56,174.5,72.4,2003,3.0,0.34,316.0,5000.0,40000.0
41,176.4,61.2,3768,5.0,0.59,,,
23,171.6,55.8,928,,0.65,,10000.0,
40,166.4,72.5,2464,2.0,0.83,666.0,,
72,154.9,45.3,1025,1.0,0.79,,747.73,
59,180.8,68.1,1365,2.0,0.04,520.0,10000.0,40000.0
25,177.1,77.1,4470,2.0,0.35,709.0,1070.62,40000.0
69,164.4,56.9,3399,,0.04,,5000.0,
58,181.7,66.4,2671,4.0,0.39,523.0,473.56,40000.0
59,163.9,71.5,2621,5.0,0.74,,,
55,170.9,68.0,524,,0.75,,485.84,
61,159.2,72.9,1609,4.0,0.96,,812.5,
21,166.5,53.3,2024,1.0,0.43,566.0,,
58,180.6,88.9,3387,,0.39,,5000.0,
71,179.6,71.3,547,5.0,0.62,,,
43,156.2,67.5,1645,1.0,0.38,,896.85,
41,175.3,88.6,2846,,0.74,,,
43,175.0,96.7,2323,,0.22,,10000.0,
36,153.9,77.6,3468,5.0,1.0,352.0,10000.0,40000.0
52,170.0,64.0,1841,,0.36,,10000.0,
56,172.4,68.6,1527,3.0,0.95,,5000.0,
71,157.2,77.8,2136,4.0,0.59,638.0,885.14,40000.0
37,170.9,60.9,3669,1.0,0.05,,,
43,146.2,86.0,1860,0.0,0.26,513.0,,
48,176.5,74.7,2200,1.0,0.92,,10000.0,
31,171.7,72.5,2290,,0.95,,5000.0,
33,190.4,76.9,2779,,0.04,666.0,10000.0,40000.0
27,182.3,85.5,1230,3.0,0.63,773.0,5000.0,40000.0
52,166.8,33.5,4068,,0.77,488.0,,
34,171.3,62.1,2275,3.0,0.03,,10000.0,
22,160.2,64.0,5650,,0.48,,10000.0,
26,171.7,71.4,3563,,0.02,,1098.65,
67,167.7,81.1,2711,1.0,0.56,,5000.0,
75,180.3,63.6,2207,3.0,0.92,,10000.0,
30,170.7,57.2,1956,,0.95,642.0,,
47,170.7,77.1,3196,,0.56,,,
38,188.2,35.7,3505,5.0,0.96,,,
37,169.5,70.0,2379,3.0,0.39,,10000.0,
64,165.5,78.1,2810,3.0,0.06,,637.1,
29,191.0,114.0,500,2.0,0.08,734.0,5000.0,40000.0
61,179.6,77.7,1275,5.0,0.98,,5000.0,
23,176.0,65.2,505,,0.52,,10000.0,
29,147.9,63.2,3067,,0.35,,5000.0,
70,164.0,51.9,3021,,0.07,,761.97,
24,188.6,70.0,2971,,0.29,646.0,714.86,40000.0
46,175.8,74.9,3625,,0.57,789.0,,
25,170.5,45.8,4240,,0.63,813.0,5000.0,40000.0
74,178.4,50.0,2122,,0.62,811.0,1131.43,40000.0
25,177.7,66.1,3163,,0.38,570.0,10000.0,40000.0
53,169.8,62.4,1314,3.0,0.1,776.0,10000.0,40000.0
32,149.1,68.6,3439,,0.91,,5000.0,
29,190.2,88.3,2589,0.0,0.49,597.0,5000.0,40000.0
57,171.4,62.5,2540,,0.4,,459.13,
41,175.1,65.6,2896,4.0,0.58,767.0,10000.0,40000.0
25,161.0,86.4,1931,,0.23,518.0,787.16,40000.0
64,169.1,82.9,2734,,0.75,662.0,10000.0,40000.0
42,166.6,65.1,3198,5.0,0.48,,,
56,176.9,72.3,4413,2.0,0.26,,5000.0,
71,166.7,52.9,3270,4.0,0.72,,,
26,178.3,73.4,1617,,0.38,,10000.0,
49,169.4,60.1,4408,1.0,0.62,,,
29,198.6,55.3,2288,5.0,0.72,516.0,5000.0,40000.0
53,168.7,57.6,3138,,0.1,582.0,5000.0,40000.0
57,182.3,99.3,950,3.0,0.77,422.0,10000.0,40000.0
18,177.7,82.4,3797,,0.27,,5000.0,
45,176.3,43.3,1990,,0.21,,10000.0,
52,169.2,55.5,3392,,0.99,777.0,,
41,168.7,72.2,1673,1.0,0.57,392.0,,
45,163.0,53.9,1610,1.0,0.88,334.0,5000.0,40000.0
57,174.1,80.9,3204,0.0,0.62,,-85.2,
47,181.9,87.3,4402,5.0,0.8,,5000.0,
54,154.2,67.0,2594,,0.41,838.0,323.65,40000.0
32,179.3,70.9,3273,,0.02,456.0,1029.6,40000.0
57,184.4,31.6,2543,,0.67,632.0,1115.52,40000.0
71,173.5,70.5,3106,,0.62,,5000.0,
30,164.8,56.4,2568,,0.29,,,
70,176.0,69.5,1394,,0.68,381.0,,
74,155.0,56.7,2231,2.0,0.34,,,
71,172.6,61.5,3594,1.0,0.01,687.0,977.03,40000.0
63,162.5,51.6,539,,0.14,336.0,5000.0,40000.0
43,151.5,70.7,2877,,0.37,,10000.0,
20,156.2,78.4,2041,4.0,0.65,598.0,,
29,167.2,54.6,1487,0.0,0.93,303.0,883.44,40000.0
20,171.4,72.2,2419,0.0,0.33,732.0,312.59,40000.0
21,179.2,50.8,3539,,0.37,646.0,1013.75,40000.0
56,187.1,55.0,500,3.0,0.34,,744.28,
55,158.9,49.8,4637,0.0,0.09,569.0,996.06,40000.0
29,171.2,57.8,3111,5.0,0.92,,,
32,169.4,47.1,1316,,0.1,,,
48,166.8,103.1,763,5.0,0.63,,823.52,
31,168.4,85.6,1735,,0.07,,5000.0,
69,163.5,65.6,2758,,0.81,783.0,1452.57,40000.0
46,169.0,90.6,2812,3.0,0.87,528.0,10000.0,40000.0
54,168.2,86.1,1308,3.0,0.43,807.0,5000.0,40000.0
42,169.5,66.3,2977,,0.19,,10000.0,
46,171.5,56.7,2381,,0.25,,1134.51,
26,173.7,64.0,500,1.0,0.12,393.0,,
59,175.8,81.7,3807,,0.83,,5000.0,
19,161.0,69.5,2255,4.0,0.63,423.0,5000.0,40000.0
38,163.8,43.7,2607,4.0,0.37,355.0,,
29,170.1,74.0,3163,,0.3,,10000.0,
62,183.5,81.4,2836,,0.57,,,
54,200.3,54.5,500,,0.91,,5000.0,
30,179.7,65.8,4450,,0.25,,5000.0,
74,152.7,53.2,1998,0.0,0.3,,,
67,158.0,75.0,500,2.0,0.28,803.0,5000.0,40000.0
39,158.8,73.6,2565,5.0,0.52,,,
50,169.3,51.3,673,2.0,0.52,558.0,1007.32,40000.0
65,185.4,44.8,1914,,0.77,,609.51,
41,160.8,77.0,4156,,0.75,767.0,,
53,167.9,65.1,2475,,0.04,,,
42,171.9,84.1,2429,,0.56,,273.56,
47,168.8,77.7,2818,,0.98,,947.9,
40,168.9,85.8,500,,0.56,329.0,667.22,40000.0
24,171.0,81.6,1600,4.0,0.83,507.0,5000.0,40000.0
18,189.4,88.0,1224,,0.45,339.0,5000.0,40000.0
23,158.1,46.8,3435,1.0,0.39,526.0,1058.76,40000.0
49,156.1,82.4,1400,,0.16,,,
45,170.2,75.1,500,,0.61,570.0,,
22,173.8,71.4,1626,,0.99,346.0,5000.0,40000.0
60,163.0,85.7,2271,1.0,0.59,711.0,5000.0,40000.0
34,176.1,90.8,1101,3.0,0.18,,,
53,164.1,93.2,2854,4.0,0.69,,,
64,169.5,56.6,2653,4.0,0.75,,756.72,
24,165.1,106.7,4662,2.0,0.87,,,
20,170.0,80.8,3908,,0.55,530.0,696.83,40000.0
70,163.4,64.3,3941,,0.58,517.0,,
47,177.6,38.7,1124,,0.96,509.0,,
66,160.1,94.6,2141,,0.39,374.0,,
66,161.9,91.5,2962,2.0,0.22,,1385.15,
59,160.3,94.0,2655,,0.91,,,
28,169.3,84.5,1208,,0.82,584.0,,
28,169.7,57.1,500,5.0,0.59,830.0,167.06,40000.0
38,164.8,77.2,3223,3.0,0.28,466.0,1021.27,40000.0
21,162.9,69.5,2055,,0.35,368.0,10000.0,40000.0
57,178.9,77.5,2419,1.0,0.54,755.0,10000.0,40000.0
24,170.9,66.4,3571,,0.26,544.0,5000.0,40000.0
26,183.1,76.1,3094,,0.0,750.0,715.64,40000.0
56,150.0,66.7,2490,3.0,0.91,661.0,,
65,172.1,50.3,4664,,0.4,,,
73,172.3,106.4,2160,0.0,0.26,530.0,,
34,175.7,56.2,2720,,0.64,713.0,660.08,40000.0
75,168.2,73.7,2318,5.0,0.6,,,
30,177.8,74.7,2067,,0.58,379.0,,
68,172.5,67.0,2974,,0.89,,10000.0,
40,171.2,81.7,2387,2.0,0.63,,5000.0,
26,163.7,96.6,3245,,0.44,,,
22,197.6,63.9,3195,1.0,0.89,701.0,816.45,40000.0
56,179.0,98.3,2201,1.0,0.89,449.0,,
39,162.9,75.3,1682,,0.65,,5000.0,
57,163.0,64.7,1765,2.0,0.07,679.0,,
72,171.9,63.5,1955,3.0,0.47,,10000.0,
74,154.9,65.7,3061,1.0,0.85,,10000.0,
74,153.6,56.2,5162,,0.16,,,
34,147.5,62.9,2637,,0.68,,,
42,166.2,79.7,4288,,0.14,523.0,10000.0,40000.0
18,177.8,92.7,3259,5.0,0.63,638.0,,
32,173.7,78.7,500,,0.47,,10000.0,
44,178.5,86.1,2526,,0.11,,10000.0,
44,173.4,80.3,2841,,0.81,,5000.0,
69,156.4,55.8,2701,,0.64,676.0,,
28,165.5,69.9,2721,,0.16,,10000.0,
20,181.7,65.2,4540,,0.79,,5000.0,
55,178.7,41.9,3863,,0.86,437.0,5000.0,40000.0
71,169.8,101.0,3395,5.0,0.6,,5000.0,
49,157.7,63.1,1983,5.0,0.05,548.0,10000.0,40000.0
31,166.3,74.4,2165,5.0,0.72,559.0,10000.0,40000.0
24,183.5,69.2,1117,,0.57,545.0,10000.0,40000.0
74,154.6,60.9,3530,4.0,0.94,794.0,,
20,184.5,70.6,4434,,0.25,773.0,,
67,170.3,90.1,2707,,0.29,571.0,316.49,40000.0
29,174.7,77.7,2647,,0.82,,10000.0,
35,174.0,72.6,1207,5.0,0.27,575.0,10000.0,40000.0
21,158.4,84.1,3546,1.0,0.85,,,
37,178.8,62.9,500,,0.59,,501.21,
60,169.5,83.0,3395,,0.17,,,
50,173.9,70.4,2492,0.0,0.27,581.0,885.6,40000.0
70,157.9,77.2,1289,,0.05,338.0,10000.0,40000.0
27,170.2,86.7,3008,5.0,0.74,588.0,,
63,172.0,86.2,2764,4.0,0.33,706.0,,
72,176.1,57.3,2290,,0.35,638.0,155.55,40000.0
22,185.1,72.5,4229,,0.81,353.0,,
43,173.2,85.2,1669,1.0,0.26,,,
44,182.0,62.2,3902,1.0,0.43,,1518.37,
27,173.4,50.3,4552,4.0,0.87,,5000.0,
38,158.2,80.4,1990,,0.44,504.0,681.35,40000.0
24,171.9,45.1,2793,2.0,0.48,,926.36,
50,172.6,74.1,3852,3.0,0.68,401.0,10000.0,40000.0
72,183.0,71.7,1052,4.0,0.38,,911.86,
39,179.0,89.1,1877,5.0,0.53,774.0,10000.0,40000.0
60,183.7,52.1,1411,,0.34,,10000.0,
24,173.0,83.5,1523,2.0,0.25,683.0,10000.0,40000.0
56,178.0,84.5,1511,,0.46,453.0,,
19,167.3,81.8,2408,3.0,0.55,,272.65,
19,157.5,97.5,4018,,0.83,,5000.0,
44,150.5,73.5,3246,5.0,1.0,,,
57,188.6,55.1,2246,,0.05,,,
67,167.5,64.4,1010,0.0,0.25,,303.72,
41,151.8,57.1,2258,2.0,0.57,,,
18,178.8,53.4,4474,0.0,0.5,,720.16,
60,162.6,69.2,764,,0.67,453.0,,
51,173.1,85.6,1637,,0.7,828.0,,
24,165.6,46.6,2584,,0.4,504.0,,
58,162.9,73.7,1601,,0.54,,5000.0,
35,163.2,55.5,500,,0.07,408.0,1112.45,40000.0
52,176.8,76.9,1572,,0.92,,,
74,178.4,31.8,2614,4.0,0.62,,10000.0,
23,175.6,87.2,500,4.0,0.08,488.0,968.43,40000.0
49,186.9,73.9,3039,,0.55,833.0,737.36,40000.0
62,174.3,83.3,2198,,0.97,,5000.0,
25,170.8,79.7,3881,3.0,0.82,,10000.0,
40,154.2,58.3,3592,5.0,0.42,760.0,681.76,40000.0
50,163.1,48.6,2604,,0.34,532.0,1552.1,40000.0
75,162.3,71.3,3683,,0.28,346.0,5000.0,40000.0
32,165.1,49.6,1845,,0.56,647.0,,
70,176.9,50.8,3012,,0.71,681.0,43.83,40000.0
71,180.0,91.3,2311,1.0,0.85,,10000.0,
71,168.0,93.0,3547,,0.47,,5000.0,
53,166.1,60.7,2421,,0.35,,10000.0,
21,167.0,55.9,2448,2.0,0.47,594.0,10000.0,40000.0
27,169.8,73.4,2157,4.0,0.32,,547.65,
71,161.1,77.5,2784,,0.77,478.0,,
29,165.3,39.9,3270,,0.54,344.0,10000.0,40000.0
62,173.1,54.0,1516,,0.94,818.0,1150.1,40000.0
29,157.1,67.8,1784,4.0,0.29,606.0,703.41,40000.0
37,180.4,74.2,2934,,0.56,310.0,10000.0,40000.0
46,172.4,82.3,2402,,0.26,,10000.0,
69,166.0,76.4,1076,,0.67,,5000.0,
45,189.4,69.0,2109,5.0,0.78,681.0,5000.0,40000.0
48,178.7,63.5,2575,,0.06,,10000.0,
51,166.3,79.7,500,,0.77,,768.59,
69,183.6,77.9,4088,,0.11,,5000.0,
68,167.0,87.1,5320,4.0,0.78,431.0,,
49,161.9,48.7,3424,,0.14,,,
29,176.8,96.6,3796,1.0,0.28,,10000.0,
20,156.3,75.6,3574,,0.61,541.0,5000.0,40000.0
74,188.4,64.7,2889,,0.79,,1392.3,
71,164.4,65.1,2582,3.0,0.07,733.0,,
19,162.7,72.3,2327,0.0,0.38,,939.25,
59,162.5,58.9,2256,,0.48,,,
35,159.4,67.9,1703,1.0,1.0,431.0,5000.0,40000.0
35,162.9,62.7,2160,2.0,0.06,613.0,,
28,175.0,63.3,2238,,0.62,,,
29,175.0,55.2,967,5.0,0.98,,5000.0,
34,165.8,67.2,3569,,0.66,837.0,,
70,164.3,83.0,3779,3.0,0.96,537.0,,
46,180.2,70.8,3808,5.0,0.39,482.0,10000.0,40000.0
25,174.9,109.8,500,2.0,0.97,,10000.0,
67,174.9,63.2,2935,,0.68,,595.31,
64,178.1,68.5,3573,,0.73,661.0,5000.0,40000.0
33,140.6,86.1,1286,,0.11,840.0,,
38,164.3,68.0,2111,4.0,0.74,,,
67,183.4,67.6,4535,1.0,0.67,777.0,819.31,40000.0
57,174.3,78.6,4181,,0.36,718.0,5000.0,40000.0
45,175.1,41.4,1968,,0.37,651.0,10000.0,40000.0
50,164.7,30.9,3592,,0.32,,10000.0,
39,173.1,62.7,2349,4.0,0.2,762.0,10000.0,40000.0
43,176.0,84.2,4001,,0.87,,10000.0,
42,180.8,85.4,1653,,0.69,637.0,,
55,158.0,66.4,4385,4.0,0.18,821.0,10000.0,40000.0
73,155.4,69.0,1607,3.0,0.26,638.0,1009.59,40000.0
62,177.9,79.5,1656,,0.41,494.0,915.47,40000.0
50,183.8,81.8,2471,,0.14,644.0,10000.0,40000.0
60,175.9,70.1,2010,,0.09,457.0,964.54,40000.0
51,156.9,84.4,2712,5.0,0.66,713.0,599.0,40000.0
69,166.4,49.7,2480,1.0,0.62,,,
71,154.3,62.4,3516,1.0,0.28,,,
29,180.0,90.0,1446,,0.78,618.0,,
69,177.7,71.5,3846,,0.92,399.0,5000.0,40000.0
67,182.4,72.8,500,,0.24,,5000.0,
20,178.4,67.0,2387,,0.48,,10000.0,
45,158.8,73.3,2542,4.0,0.91,,389.95,
36,153.9,75.1,2781,,0.39,,5000.0,
75,153.9,68.5,500,5.0,0.18,702.0,5000.0,40000.0
60,180.4,61.0,2179,,0.26,,5000.0,
23,170.1,51.5,3575,2.0,0.66,530.0,,
75,165.5,70.3,2156,1.0,0.39,,10000.0,
72,162.2,93.9,3799,,0.1,457.0,5000.0,40000.0
56,172.6,101.8,1280,,0.09,,,
19,166.1,87.9,2132,,0.59,749.0,5000.0,40000.0
29,163.6,92.7,3016,1.0,0.54,769.0,,
71,176.4,80.3,3445,5.0,0.52,,5000.0,
24,171.2,89.1,1752,,0.09,366.0,10000.0,40000.0
26,174.0,87.1,4485,1.0,0.76,,5000.0,
56,184.0,76.7,2488,4.0,0.18,582.0,10000.0,40000.0
45,153.5,71.1,3265,,0.22,703.0,,
63,163.9,30.9,4689,,0.5,683.0,5000.0,40000.0
20,162.4,69.1,2198,,0.62,,,
47,169.4,43.2,897,0.0,0.69,363.0,1175.96,40000.0
69,170.2,88.2,1223,,0.18,,664.67,
19,157.8,73.8,2797,,0.79,840.0,,
54,171.2,64.7,3017,,0.7,,662.12,
72,178.5,76.4,2433,,0.18,562.0,10000.0,40000.0
33,177.1,71.8,4512,,0.02,,5000.0,
63,186.1,69.7,1865,,0.87,613.0,,
68,181.7,52.5,931,,0.27,,,
73,164.8,62.8,3392,,0.79,,5000.0,
75,167.8,59.8,3236,,0.8,,5000.0,
64,172.5,75.8,3825,,0.39,435.0,5000.0,40000.0
52,166.7,52.6,4440,2.0,0.03,498.0,5000.0,40000.0
37,187.7,77.3,1820,2.0,0.37,,719.19,
60,164.1,70.0,3667,2.0,0.18,,10000.0,
43,166.4,60.1,5264,5.0,0.97,492.0,,
50,183.3,59.3,1552,,0.19,569.0,,
26,167.4,110.8,2811,4.0,0.73,,,
18,170.4,57.3,1211,,0.35,,10000.0,
47,183.2,76.0,542,,0.04,,,
60,163.8,53.1,3525,0.0,0.79,643.0,,
31,173.5,95.1,1955,4.0,0.3,547.0,,
34,168.6,70.1,1814,4.0,0.25,,5000.0,
66,160.0,53.0,3391,,0.11,,5000.0,
57,178.8,76.4,500,,0.67,,5000.0,
30,167.7,64.5,500,,0.41,556.0,,
67,178.9,37.1,1860,1.0,0.24,,,
29,178.0,99.9,3865,4.0,0.76,,10000.0,
58,182.3,77.0,1948,,0.4,,,
65,178.4,85.6,2919,,0.93,301.0,,
48,162.2,65.3,1315,3.0,0.89,,,
45,177.7,71.1,1818,2.0,0.92,,,
26,153.3,83.8,569,0.0,0.67,838.0,,
41,175.3,70.8,2557,3.0,0.82,,646.53,
68,180.0,81.5,2208,,0.03,,10000.0,
37,164.9,67.0,3610,1.0,0.86,,,
28,164.1,88.4,2368,5.0,0.46,337.0,555.82,40000.0
35,160.1,66.3,3045,0.0,0.58,,,
39,184.2,74.8,2999,,0.43,,,
41,163.9,88.9,1202,5.0,0.89,,5000.0,
22,183.1,63.9,3871,1.0,0.31,605.0,,
61,156.4,84.5,3954,2.0,0.79,,,
42,166.9,65.6,2963,,0.75,548.0,5000.0,40000.0
58,176.5,49.1,2258,,0.79,,699.75,
48,147.9,68.0,500,,0.1,825.0,1572.27,40000.0
42,168.7,77.0,3885,,0.57,350.0,5000.0,40000.0
21,166.5,97.5,556,2.0,0.41,757.0,840.19,40000.0
52,168.5,79.1,1712,,0.55,,523.83,
46,170.6,73.6,1498,,0.82,,5000.0,
32,179.2,70.5,3993,4.0,0.79,,10000.0,
26,150.4,82.1,1145,,0.99,,5000.0,
53,188.7,68.2,2532,0.0,0.78,303.0,639.54,40000.0
68,166.6,68.3,4742,,0.1,358.0,,
