age,taille,poids,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
34,176.1,61.1,2409,,0.71,,,7930.064699884053
40,173.6,90.9,5001,,0.29,342.0,5000.0,500.0
55,154.1,63.7,3228,5.0,0.39,,10000.0,500.0
35,169.4,111.6,1965,,0.84,302.0,5000.0,34174.29270793194
66,163.1,48.4,2712,4.0,0.96,,5000.0,3596.6611426710924
34,176.7,82.0,3785,,0.8,394.0,10000.0,500.0
32,158.2,73.1,2882,,0.7,,10000.0,500.0
21,149.0,84.8,1445,4.0,0.95,,10000.0,17530.812741714606
55,160.8,67.4,568,,0.53,797.0,321.62,32885.73651744033
52,167.4,84.4,2088,1.0,0.36,,1114.26,500.0
31,157.3,62.0,3556,,0.56,,10000.0,22013.082948943782
52,138.9,69.1,1062,,0.68,,1006.06,7842.668377208252
67,178.2,65.3,2672,,0.07,346.0,758.39,9514.926450822562
48,169.7,55.0,1700,,0.03,675.0,,500.0
36,179.2,64.2,2071,,0.52,,485.68,500.0
25,169.5,85.8,3410,,0.87,,,1560.4285952585117
52,166.4,84.3,4119,,0.74,,1091.14,500.0
37,172.7,64.6,1877,,0.68,731.0,5000.0,500.0
64,155.7,46.3,797,,0.87,,5000.0,500.0
39,172.4,83.6,3698,4.0,0.34,843.0,10000.0,17931.91195080179
42,170.5,95.7,3787,,0.82,,5000.0,30866.00421480489
20,173.0,90.1,2425,,0.1,,5000.0,6321.817900129634
45,164.9,76.8,1126,,0.39,821.0,,23144.196691850513
64,158.5,65.1,3875,,0.95,,10000.0,8561.546260876165
70,181.8,60.4,1569,,0.69,828.0,,500.0
50,187.9,46.0,4520,0.0,0.39,756.0,10000.0,500.0
24,179.8,49.8,3525,,0.77,305.0,864.62,500.0
25,186.0,66.1,2024,,0.56,,,24077.99119738903
33,180.5,68.7,881,,0.09,681.0,10000.0,500.0
33,159.4,61.3,2235,0.0,0.42,825.0,870.26,15135.786551883626
61,185.8,40.3,1953,2.0,0.54,728.0,5000.0,8069.115852258167
69,181.4,59.2,2697,4.0,0.88,,10000.0,1654.6371086232252
22,176.1,38.7,2660,0.0,0.11,464.0,5000.0,500.0
41,156.0,75.4,2834,,0.1,,5000.0,20910.25331055018
59,181.3,64.5,2338,3.0,0.42,,,1618.0977808317423
26,166.1,54.0,1416,,0.39,,10000.0,15561.907710474034
30,175.6,96.5,3933,4.0,0.22,752.0,10000.0,14130.781737072944
53,180.2,75.6,2358,,0.24,417.0,10000.0,11164.771932848866
66,165.0,61.4,2644,,0.29,392.0,5000.0,500.0
46,174.2,75.6,672,,0.06,,,9438.391570404048
56,197.8,60.6,3518,5.0,0.37,557.0,,23160.849927200656
60,175.0,70.1,2605,5.0,0.01,764.0,721.23,26347.825047277667
27,165.3,61.8,2574,1.0,0.14,524.0,10000.0,500.0
71,167.9,64.1,911,1.0,0.71,743.0,5000.0,20436.712111452085
24,178.3,69.3,1202,,0.61,470.0,1077.06,28260.628077719608
38,162.4,96.3,2267,1.0,0.86,,,500.0
28,171.0,61.1,2107,2.0,0.21,,,6109.2432256150105
27,190.9,75.7,1046,4.0,0.36,,524.91,500.0
49,153.4,85.6,3600,,0.6,,5000.0,500.0
25,187.2,69.0,2597,,0.59,,,500.0
75,167.3,62.9,557,,0.8,,,500.0
49,168.7,47.7,2385,,0.42,827.0,1187.25,7984.868709216357
20,173.1,74.8,4143,,0.23,,848.79,500.0
75,158.1,86.8,3514,4.0,0.9,,1358.07,500.0
55,170.7,86.3,1252,,0.2,,,13691.832266475007
42,160.6,69.4,4871,,0.01,,10000.0,500.0
50,188.9,61.4,2463,,0.03,403.0,780.77,500.0
39,184.1,98.9,500,,0.53,536.0,10000.0,500.0
54,188.3,79.6,2641,,0.65,,,500.0
30,160.8,70.5,3200,,0.07,413.0,,21484.33580789843
44,169.7,65.1,1533,,0.27,412.0,539.56,13480.472885019379
73,170.6,72.9,2667,,0.08,337.0,371.8,500.0
46,178.2,79.6,2859,,0.9,421.0,475.96,500.0
59,178.8,95.2,6826,5.0,0.45,,,1623.495217891231
20,173.2,75.1,3418,,0.32,545.0,1077.09,38454.41347797358
56,170.2,92.0,1676,,0.22,,5000.0,13310.78373073783
59,157.5,71.6,2040,,0.38,631.0,294.54,500.0
66,149.4,72.4,1803,,0.75,,5000.0,500.0
56,181.9,81.1,2360,0.0,0.07,813.0,,22793.390962113543
68,176.2,72.5,2550,2.0,0.31,524.0,5000.0,6817.886738272792
62,178.7,52.2,1969,,0.5,424.0,5000.0,500.0
73,177.9,59.9,3670,,0.92,,10000.0,23976.348846762674
54,187.9,74.7,3031,2.0,0.04,,1145.34,500.0
55,171.6,98.2,3051,3.0,0.71,,10000.0,12819.150872661288
33,180.4,63.1,2946,,0.58,,835.38,500.0
30,176.7,82.7,3130,,0.82,472.0,5000.0,500.0
37,184.7,55.0,2080,1.0,0.79,413.0,10000.0,10253.33495029246
58,176.3,63.0,3469,,0.99,,820.74,500.0
41,181.3,63.8,4162,,0.84,803.0,,17580.996741450374
55,180.7,61.4,793,,0.1,833.0,861.31,500.0
35,159.1,58.1,1310,0.0,0.04,324.0,5000.0,500.0
48,164.6,67.4,2709,,0.91,,5000.0,500.0
26,191.1,75.5,3343,,0.63,,492.61,8035.072957001052
52,160.2,60.0,1619,,0.62,483.0,830.99,500.0
23,179.0,60.7,3741,4.0,0.14,,1154.45,2841.905005728218
18,181.9,61.9,2811,,0.43,,10000.0,500.0
23,171.6,58.3,922,,0.42,,10000.0,500.0
72,172.6,81.4,2654,,0.5,577.0,166.71,500.0
58,168.2,81.7,1559,3.0,0.7,820.0,10000.0,28209.424260254447
39,149.4,68.2,2659,4.0,0.67,,5000.0,500.0
58,179.6,52.1,500,,0.65,433.0,10000.0,500.0
53,174.4,84.6,4347,,0.36,474.0,829.28,33600.31582110278
42,165.0,76.9,666,5.0,0.03,685.0,5000.0,9654.116287509929
51,193.4,84.5,1933,1.0,0.3,,1263.56,7419.5534788312725
58,159.6,88.2,2121,,0.16,396.0,10000.0,11944.279667941837
29,156.5,84.0,3096,,0.85,,609.05,500.0
50,171.4,58.4,4663,3.0,0.46,478.0,694.46,500.0
35,176.7,74.3,3335,4.0,0.89,624.0,,11554.821967787862
37,189.7,81.8,3133,,0.72,636.0,10000.0,39892.850289947666
71,166.9,79.7,2515,3.0,0.33,,657.94,500.0
22,156.8,69.4,1714,3.0,0.82,,,7044.443319388295
32,174.6,81.2,2052,2.0,0.02,,10000.0,500.0
50,161.1,79.6,4037,,0.51,726.0,5000.0,16955.845912240813
33,169.5,65.0,2218,,0.33,794.0,5000.0,13431.539157366033
69,171.0,74.5,2742,4.0,1.0,615.0,,500.0
54,164.9,86.4,1023,,0.09,,10000.0,500.0
25,189.1,80.5,4829,2.0,0.57,,483.1,4259.007150531642
44,164.3,70.2,1889,,0.02,484.0,479.92,29476.087707911014
51,173.1,70.2,2532,5.0,0.04,,514.02,3980.0251277937514
70,169.5,50.7,660,,0.51,,5000.0,500.0
33,157.8,92.3,2978,5.0,0.12,,10000.0,1283.8464768045365
38,183.6,78.1,2060,,0.97,,,500.0
34,146.2,58.2,3897,1.0,0.71,639.0,,770.868971321893
23,163.4,83.6,3139,,0.52,378.0,10000.0,500.0
34,167.0,55.5,3560,,0.12,622.0,1100.44,21752.35998017089
24,161.3,82.8,2162,3.0,0.61,470.0,,500.0
60,165.8,49.1,3006,0.0,0.57,536.0,,14623.449797005105
52,179.8,75.2,1842,,0.15,,479.69,4173.210101268381
75,173.6,62.0,1145,,1.0,,896.05,500.0
34,166.8,69.9,3722,,0.99,430.0,,8938.884620362016
43,158.9,66.2,1496,,0.98,597.0,5000.0,500.0
59,165.6,68.0,4550,,0.7,483.0,10000.0,500.0
39,165.6,77.4,2423,,0.89,,5000.0,500.0
44,155.9,82.4,5957,5.0,0.52,,540.85,500.0
66,180.5,70.5,721,,0.43,762.0,10000.0,500.0
61,171.0,79.8,500,2.0,0.31,695.0,,2388.852790261776
30,179.7,64.2,2261,2.0,0.81,,,20804.090062947922
43,165.7,51.8,4034,,0.71,740.0,,500.0
71,155.3,63.2,1851,0.0,0.3,583.0,10000.0,4330.739667182579
40,161.8,53.9,1493,4.0,0.31,,10000.0,11379.84588857202
65,197.0,69.1,1918,,0.48,714.0,,11980.911853832537
60,171.1,73.5,1430,2.0,0.79,844.0,5000.0,500.0
61,166.5,70.2,2390,4.0,0.08,,,13334.048021917999
57,162.3,80.8,2904,2.0,0.14,,10000.0,500.0
35,176.1,94.4,2363,,0.56,,5000.0,9703.29667578347
64,163.5,49.1,2112,,0.48,790.0,1146.06,500.0
31,169.6,75.8,2653,,0.32,318.0,951.74,34317.578219620824
36,169.6,82.1,3487,1.0,0.86,,443.05,500.0
29,162.6,65.3,3447,,0.35,679.0,,41854.57781407262
38,146.2,80.2,1237,,0.33,,10000.0,500.0
31,166.6,58.5,1806,,0.96,,5000.0,500.0
68,155.0,82.6,1543,,0.15,581.0,5000.0,500.0
69,172.9,59.8,4251,,0.73,,5000.0,16834.86614317457
44,159.5,89.2,5086,,0.75,,10000.0,25986.986945264347
47,184.7,90.9,3789,,0.9,,650.39,12835.593322109184
35,168.3,68.7,2678,1.0,0.54,,10000.0,903.4680696444675
49,154.4,80.6,2025,0.0,0.68,446.0,10000.0,500.0
47,156.1,71.6,1427,3.0,0.63,688.0,902.49,15034.320179440203
47,163.0,65.6,2606,,0.57,493.0,10000.0,1316.132966365705
68,161.4,60.4,4646,,0.37,,10000.0,19907.427227811917
68,170.5,72.7,1890,,0.45,,1099.66,500.0
41,165.0,98.2,2486,,0.69,,,29673.674347885495
69,172.9,51.1,1991,3.0,0.71,,936.2,9205.215986895219
50,186.5,63.9,2849,4.0,0.55,309.0,10000.0,14858.391477912968
74,183.9,60.9,2884,,0.95,,10000.0,500.0
66,168.2,85.3,3825,,0.81,,5000.0,11426.977659383076
37,174.1,89.4,1115,,0.16,492.0,,39623.80585181581
61,169.1,85.6,2754,,0.67,563.0,,500.0
23,161.6,62.4,1784,5.0,0.91,,5000.0,9198.556684052119
51,171.0,51.9,1315,0.0,0.65,789.0,345.86,500.0
43,187.7,67.6,3139,0.0,0.18,,10000.0,500.0
72,170.2,65.0,2875,,0.5,,5000.0,19100.442892977928
67,167.9,62.2,2900,,0.13,410.0,5000.0,13855.130294272047
63,162.1,74.9,2266,2.0,0.7,345.0,,500.0
58,172.1,50.3,3953,,0.94,,971.84,24875.954465977873
23,155.2,56.0,3766,,0.91,,10000.0,24433.988767578816
39,164.7,66.3,4773,,0.81,537.0,1325.3,25610.99459208329
58,162.0,52.4,2794,,0.18,602.0,,500.0
45,174.9,57.7,2551,,0.56,755.0,10000.0,9151.581011044027
38,156.9,76.8,2951,,0.95,669.0,10000.0,12659.636847747202
26,178.8,69.1,1315,3.0,0.36,312.0,,27055.75851239357
65,164.8,101.4,3868,,0.67,784.0,5000.0,45189.67449178655
73,161.1,52.9,3776,5.0,0.28,808.0,1208.54,36777.334147647125
71,165.8,82.1,2750,4.0,0.28,649.0,660.65,500.0
38,165.9,59.3,3071,,0.26,650.0,10000.0,3997.2936118799153
45,181.9,85.2,2204,2.0,0.07,,10000.0,500.0
28,164.0,80.3,500,1.0,0.73,,,16975.72079082583
64,172.4,71.0,2256,0.0,0.05,,5000.0,12346.944595009081
36,171.7,74.5,1222,,0.54,309.0,10000.0,500.0
29,189.2,70.2,2188,,0.18,358.0,,500.0
30,148.7,79.4,2876,,0.01,,10000.0,32359.561476291634
52,181.8,83.7,2145,0.0,0.12,,10000.0,25010.283170057985
22,173.0,83.3,1819,,0.83,512.0,10000.0,7756.778962760228
22,176.1,77.6,1429,4.0,0.06,,5000.0,500.0
63,174.5,76.0,1206,0.0,0.58,839.0,10000.0,500.0
47,185.3,64.5,3935,0.0,0.67,538.0,,500.0
42,171.0,66.8,3802,1.0,0.87,598.0,1124.77,20390.17432466051
50,166.9,72.3,500,3.0,0.46,687.0,5000.0,500.0
60,175.8,83.1,1018,5.0,0.42,388.0,,12709.66673271385
29,160.7,73.4,500,,0.53,652.0,,500.0
32,166.1,79.1,500,,0.88,,,500.0
74,167.2,71.3,2588,4.0,0.72,,,23329.68878507518
44,162.1,82.6,2614,4.0,0.01,,,500.0
24,173.2,71.4,500,,0.5,707.0,,15392.295970924284
66,172.6,82.7,1018,2.0,0.63,,10000.0,9781.364894180851
49,157.4,62.7,3122,,0.71,,,500.0
38,184.2,69.7,3508,,0.59,,475.19,12581.263745999024
20,158.5,54.8,2912,3.0,0.34,,,17852.537359250768
32,160.9,77.3,2033,5.0,0.85,,5000.0,13669.31886405003
20,169.7,88.5,2126,,0.17,435.0,590.77,500.0
28,177.5,70.8,3443,0.0,0.26,,10000.0,500.0
58,187.9,76.2,2029,,0.1,604.0,10000.0,500.0
26,186.6,50.4,1340,,0.4,846.0,5000.0,500.0
32,182.9,76.5,4516,,0.13,,840.47,38541.069965995455
24,167.9,50.5,1685,2.0,0.35,,666.15,14051.63539734849
63,164.6,99.3,2371,3.0,0.87,,10000.0,27124.288015359627
25,150.1,71.5,2669,2.0,0.9,,5000.0,8625.077310819364
35,172.0,49.2,1341,,0.35,,,533.2542665988346
60,179.2,44.1,1893,3.0,0.35,656.0,5000.0,12612.621374535287
36,163.9,70.0,666,,0.28,,10000.0,500.0
68,168.6,61.4,1007,4.0,0.95,,,17814.3603129932
70,167.1,85.9,2751,,0.11,619.0,10000.0,21547.762193051793
40,182.1,53.6,1016,,0.54,,926.22,500.0
67,182.2,61.5,2768,,0.05,445.0,784.61,24740.067375375944
49,167.9,97.4,3297,,0.79,,5000.0,28744.607273790425
56,184.8,44.4,3128,1.0,0.84,,5000.0,3833.3541028188642
60,166.9,74.4,1861,4.0,0.24,348.0,10000.0,500.0
40,182.9,47.7,3635,2.0,0.89,740.0,,500.0
65,165.0,78.0,1824,,0.35,,,18814.22494175383
41,169.6,79.3,2447,,0.76,380.0,10000.0,500.0
26,174.4,72.1,1511,4.0,0.75,,5000.0,500.0
26,169.5,83.9,3030,3.0,0.13,820.0,5000.0,35348.64876190992
25,181.9,86.6,2250,,0.32,,5000.0,2837.747092379776
18,184.9,50.8,2008,,0.33,,10000.0,8089.155281203223
43,164.7,76.6,2402,,0.37,847.0,5000.0,30299.639007403137
37,159.2,74.6,5598,5.0,0.43,,992.76,17310.303954491825
69,170.7,62.0,500,4.0,0.29,725.0,,500.0
67,156.3,50.4,1358,,0.91,,,500.0
28,160.3,33.6,1482,,0.26,,10000.0,5257.365783336619
33,161.0,79.3,3078,5.0,0.67,,10000.0,15942.314525456557
27,191.8,57.4,3355,1.0,0.19,,5000.0,34713.92421117443
24,141.0,67.8,1993,0.0,0.77,488.0,,500.0
31,159.7,53.7,1348,5.0,0.89,,10000.0,500.0
55,147.7,88.6,3949,0.0,0.48,823.0,5000.0,29471.09638797179
45,166.1,74.8,3350,4.0,0.6,673.0,5000.0,500.0
71,195.6,75.5,2861,,0.87,326.0,,500.0
45,167.6,58.0,2770,2.0,1.0,607.0,,1383.1904886237637
34,194.2,69.6,1250,,0.29,,,12526.54373804893
21,191.6,51.3,3245,,0.59,413.0,5000.0,15307.478235672432
22,167.9,49.7,2167,,0.98,,558.67,18974.90228833459
65,162.7,66.6,3265,,0.45,,5000.0,22278.1163325614
63,166.3,66.9,1121,3.0,0.78,,,4161.7405852611
57,173.0,81.8,2059,4.0,0.67,,1053.24,500.0
40,190.3,71.0,3039,,0.71,,10000.0,500.0
25,190.6,76.2,3318,,0.0,595.0,,27965.85464424405
53,160.9,26.1,2732,,0.71,690.0,413.73,500.0
63,166.2,65.5,2899,,0.1,,5000.0,500.0
56,171.0,76.1,3057,,0.84,,5000.0,23367.60483169697
68,171.4,80.4,1576,2.0,0.18,,10000.0,22458.55901686182
20,186.3,88.0,1752,,0.93,576.0,10000.0,500.0
73,172.3,71.1,1203,0.0,0.61,,,4640.7751736350365
42,159.9,67.0,3677,,0.82,,,19640.22419460089
54,172.2,73.5,1890,,0.81,,,16240.101889991507
57,156.5,55.3,3011,,0.44,,10000.0,500.0
21,161.5,98.9,3029,0.0,0.68,,,29295.164946125675
51,163.7,46.1,2164,2.0,0.04,,,500.0
30,170.0,59.6,1419,4.0,0.72,392.0,715.22,500.0
74,178.4,10.5,1348,,0.38,,10000.0,500.0
68,159.9,81.1,1658,3.0,0.89,422.0,10000.0,500.0
66,172.4,82.1,4470,1.0,0.41,359.0,5000.0,15523.149263294406
29,177.2,57.2,2080,,0.51,701.0,446.79,500.0
55,169.2,71.1,1457,,0.23,841.0,765.36,500.0
36,176.0,82.9,1571,,0.83,353.0,10000.0,7362.2573563601245
67,152.6,70.2,3600,,0.95,,10000.0,500.0
68,175.7,36.7,836,2.0,0.98,,,500.0
45,182.5,81.5,1525,,0.76,,892.62,5500.693778956136
41,166.8,89.7,2522,,0.83,,5000.0,12145.86548008607
34,186.2,40.5,1719,2.0,0.06,,5000.0,9806.122808733253
55,180.0,71.0,3388,4.0,0.72,476.0,,24219.908897169913
70,177.0,53.3,1294,3.0,0.42,,,21345.879260730562
32,184.1,67.0,1393,0.0,0.94,,,500.0
61,178.2,64.9,1913,1.0,0.14,763.0,5000.0,14689.539832612178
42,163.7,48.3,4251,,0.65,667.0,,24139.43289808985
21,178.0,64.2,3067,,0.77,,722.29,500.0
49,154.0,50.2,1441,,0.83,,528.19,17333.191692743807
55,178.0,84.2,1302,3.0,0.3,,5000.0,500.0
35,174.9,75.9,2666,0.0,0.03,830.0,10000.0,3738.1512290947194
39,174.1,64.9,2381,4.0,0.13,803.0,5000.0,500.0
71,169.3,59.9,561,,0.16,436.0,10000.0,500.0
57,169.0,79.9,1857,3.0,0.42,641.0,514.64,9969.429447889564
69,171.6,48.8,1476,3.0,0.18,,,500.0
42,183.8,57.6,1364,,0.93,,10000.0,500.0
18,164.5,78.0,3519,,0.41,801.0,555.71,8423.283941550993
20,198.8,66.3,1597,,0.78,819.0,10000.0,13722.778523933679
41,152.1,81.6,3950,5.0,0.29,503.0,,500.0
25,185.9,42.4,2490,0.0,0.59,451.0,5000.0,500.0
21,158.3,52.1,500,,0.85,,,500.0
26,173.5,61.6,2512,3.0,0.03,,317.21,500.0
68,168.2,71.7,2376,,0.26,,,10393.003486928385
36,164.1,43.8,4439,1.0,0.99,644.0,,500.0
68,160.0,80.8,1002,3.0,0.52,,,500.0
20,150.8,90.9,2171,4.0,0.15,,5000.0,17768.290622195058
48,158.0,92.9,2644,,0.84,311.0,5000.0,1473.506295001098
35,175.5,90.2,1078,3.0,0.9,719.0,5000.0,14489.190386682125
39,167.9,54.0,3379,,0.17,563.0,844.7,500.0
55,171.3,53.6,997,2.0,0.57,789.0,10000.0,15145.615965678613
66,162.0,49.7,4067,0.0,0.08,363.0,817.89,500.0
37,153.3,54.6,500,,0.33,,5000.0,9137.12484796679
46,181.1,50.7,2301,2.0,0.21,,5000.0,500.0
27,167.6,75.7,2672,,0.44,,5000.0,500.0
37,159.7,49.8,4989,0.0,0.22,,10000.0,35186.66956429233
27,168.7,77.0,500,3.0,0.16,674.0,5000.0,500.0
45,174.2,55.1,2222,5.0,0.29,,,500.0
24,177.3,104.6,4245,,0.75,,768.25,22393.971918780106
58,178.3,82.3,2901,,0.69,,,500.0
73,165.4,70.9,1140,,0.11,,594.65,9742.60228099591
71,154.9,58.9,4170,2.0,0.09,,728.94,35274.274461424524
22,158.8,66.8,3490,,0.26,,920.47,500.0
45,163.6,49.8,500,5.0,0.87,,,17595.253624411256
23,176.0,90.6,4520,,0.09,,,2141.031470667187
38,172.4,91.4,2580,2.0,0.66,,10000.0,500.0
27,169.2,73.3,2965,1.0,0.49,,1356.26,500.0
66,175.3,74.1,968,,0.93,,10000.0,5320.499750109855
60,166.1,72.5,2671,,0.45,,5000.0,4426.050482485149
58,182.4,76.7,3021,3.0,1.0,,535.11,13391.83680772964
58,173.3,55.3,2029,,0.38,,5000.0,24902.507596544507
28,158.8,68.4,2673,2.0,0.32,,,500.0
25,171.8,42.9,2945,,0.82,753.0,,25172.675224699822
65,183.6,58.4,1378,5.0,0.28,,10000.0,500.0
65,172.9,82.4,1796,,0.86,590.0,10000.0,1923.8978398759937
22,156.0,60.1,500,1.0,0.87,450.0,10000.0,500.0
29,168.5,57.5,1114,,0.4,,,500.0
69,176.0,47.9,2014,5.0,0.11,,10000.0,18644.75551269439
39,185.7,46.3,2128,3.0,0.31,511.0,5000.0,500.0
56,177.9,63.9,2988,5.0,0.29,608.0,5000.0,31915.413161279313
26,169.7,59.4,2638,,0.47,,,6418.818375950242
42,180.1,48.2,1901,,0.73,497.0,5000.0,1860.565130754554
71,162.5,56.1,2561,4.0,0.46,591.0,5000.0,6951.049702536611
52,156.9,76.8,1066,3.0,0.15,617.0,10000.0,500.0
36,169.8,61.2,1576,,0.86,,,500.0
62,177.2,69.9,1290,4.0,0.46,,5000.0,6535.340337088602
70,170.2,72.0,3037,4.0,0.36,,5000.0,500.0
20,147.9,69.0,3067,,0.72,,,500.0
58,172.0,64.7,2362,,0.81,,5000.0,500.0
34,169.3,61.9,3408,,0.95,466.0,10000.0,500.0
29,155.6,59.0,2268,,0.83,462.0,,500.0
23,184.4,66.3,1919,,0.46,,10000.0,500.0
70,158.9,78.3,3254,4.0,0.66,,10000.0,13299.570559640746
50,180.8,85.5,2243,1.0,0.21,475.0,10000.0,18268.911023549954
30,159.2,63.0,2291,,0.07,,731.77,1070.9067064327783
43,183.4,77.5,1124,,0.88,,528.33,32868.65527083136
29,159.7,72.6,500,4.0,0.83,348.0,5000.0,500.0
52,183.9,72.2,5651,,0.31,,5000.0,23459.984054570465
60,164.8,74.0,4184,3.0,0.93,720.0,,500.0
43,169.5,55.9,1782,3.0,0.36,,,500.0
42,179.5,48.3,2762,1.0,0.4,433.0,5000.0,13167.874098585917
27,169.8,66.1,4572,,0.52,766.0,,31549.21252319555
28,179.6,75.4,2849,4.0,0.74,,,5876.08168713673
42,158.7,68.9,4213,,0.07,,935.78,24462.981051682324
21,179.5,64.3,3403,,0.11,679.0,,500.0
38,164.1,63.9,1791,1.0,0.28,,5000.0,26063.849456923388
46,148.5,37.6,2504,,0.72,,5000.0,500.0
24,162.7,82.5,1653,,0.7,749.0,964.74,500.0
36,171.9,49.6,1408,,0.52,,10000.0,3245.8274588293402
62,152.8,69.3,3664,,0.6,833.0,,21213.670904190192
64,182.0,108.1,2738,3.0,0.65,622.0,471.58,19942.559214056135
55,184.4,48.0,2476,,0.97,,5000.0,500.0
40,170.1,55.2,2630,,0.59,,584.59,500.0
59,173.5,52.7,3162,,0.18,,,29734.447286576084
74,166.7,54.7,1181,1.0,0.68,837.0,10000.0,500.0
18,191.3,86.8,2678,,0.29,,,500.0
62,160.1,74.2,2100,,0.46,754.0,1219.91,7306.348015604476
28,185.0,71.8,5369,,0.29,,10000.0,16041.766187957683
35,146.0,58.6,2341,2.0,0.68,,365.62,500.0
65,166.9,50.0,3604,2.0,0.87,,,500.0
66,165.2,84.4,2899,,0.29,711.0,5000.0,500.0
50,172.3,61.0,5409,,0.84,,10000.0,8765.649391244717
53,177.5,57.5,3274,5.0,0.64,505.0,,12674.143471485695
18,189.2,86.7,2250,,0.79,615.0,934.34,818.0716820569422
22,150.4,71.9,500,3.0,0.48,,5000.0,12067.719839520172
30,143.8,70.4,4567,1.0,0.61,,,500.0
58,163.5,73.4,1458,,0.54,615.0,5000.0,500.0
61,156.2,64.7,3660,4.0,0.0,,537.37,27370.761151119943
22,186.5,45.7,2350,0.0,0.69,,1427.25,500.0
70,177.4,49.8,2566,3.0,0.76,,411.13,8648.56446904497
53,175.6,75.7,2362,,0.85,354.0,10000.0,4463.164003788036
50,161.2,74.3,3281,,0.49,721.0,,17187.293356986465
20,159.0,67.8,2153,,0.71,791.0,,9620.735836534855
23,167.9,61.4,500,3.0,0.07,824.0,10000.0,1590.9633503445177
20,163.8,61.5,2694,,0.59,,1233.11,500.0
38,163.9,71.4,2158,,0.69,,5000.0,21110.660187345664
44,170.8,77.0,2565,,0.32,,5000.0,17341.859420924782
71,161.9,56.5,2843,0.0,0.96,727.0,733.33,32483.99132969468
63,167.8,71.8,3191,2.0,0.71,789.0,661.64,500.0
46,172.0,68.4,3213,0.0,0.13,391.0,1209.88,23503.95750140131
62,168.4,89.4,3269,,0.6,526.0,381.82,19989.205320051606
42,182.1,50.7,2753,,0.33,,1029.51,7309.692664146121
51,167.9,73.2,1702,2.0,0.77,,10000.0,500.0
48,174.1,64.1,1427,2.0,0.75,614.0,5000.0,22411.23299050272
42,162.4,46.4,3594,,0.1,,986.42,45066.24944571357
48,150.2,69.6,1401,,0.35,517.0,10000.0,500.0
60,182.0,60.3,500,1.0,0.4,,5000.0,500.0
44,176.6,76.1,2186,,0.68,535.0,5000.0,500.0
55,169.3,65.2,4081,,0.13,332.0,,500.0
66,179.0,71.5,1000,0.0,0.18,452.0,10000.0,500.0
22,160.0,81.4,1243,0.0,0.47,,10000.0,500.0
53,160.5,89.2,2048,5.0,0.48,376.0,5000.0,5316.1181156881
69,152.3,70.7,2500,,0.56,,1056.12,26627.57700317752
45,157.2,64.1,1748,,0.56,718.0,5000.0,500.0
38,188.6,61.3,3266,,0.84,,675.34,500.0
19,168.2,91.9,802,4.0,0.38,801.0,,500.0
63,184.4,61.3,3573,5.0,0.47,,10000.0,32604.918557067853
69,160.6,53.3,3306,3.0,0.51,,808.9,500.0
51,171.4,85.8,1184,,0.2,415.0,513.96,20727.141074273495
71,183.6,62.2,3749,,0.85,,788.66,29846.92944290121
31,180.2,86.9,6155,0.0,0.09,379.0,513.84,49356.68405204085
30,182.2,91.3,4215,,0.56,,,16514.985351415038
24,152.9,67.8,4085,,0.15,,,15541.960031568016
62,163.3,59.0,2349,1.0,0.45,634.0,10000.0,5946.320819593767
43,158.4,55.3,500,3.0,0.3,,,500.0
74,156.7,87.9,2583,,0.24,403.0,10000.0,500.0
31,170.2,52.4,1720,0.0,0.03,,,500.0
33,151.7,70.0,3075,,0.86,,10000.0,500.0
60,174.5,99.5,3018,4.0,0.79,,5000.0,3125.15424948565
71,175.1,69.1,1299,4.0,0.04,,,2490.380594435334
32,163.7,56.3,500,,0.44,774.0,776.52,6014.633300121024
69,166.6,50.5,1373,,0.54,402.0,10000.0,500.0
43,177.1,59.9,3633,4.0,0.12,,10000.0,8396.624621447341
73,170.0,76.7,966,0.0,0.76,,5000.0,500.0
30,144.5,68.5,5895,,0.77,,,46363.93862776196
40,161.6,41.7,2908,,0.2,,5000.0,3566.125585488686
48,165.6,67.7,4047,,0.34,,5000.0,500.0
22,156.7,84.5,4859,,0.24,788.0,780.02,19113.4904252141
36,175.0,86.1,2937,,0.1,778.0,751.33,39353.4421201927
39,170.5,87.0,1671,5.0,0.04,784.0,309.14,500.0
35,176.0,72.4,2071,4.0,0.89,,10000.0,18254.579622177156
24,174.1,80.6,3395,,0.24,761.0,688.83,500.0
35,168.2,64.2,3739,3.0,0.8,,414.84,500.0
59,169.1,96.9,3606,,0.94,628.0,,35207.150547370504
25,163.5,60.6,2449,,0.8,738.0,10000.0,18351.674710830986
45,178.0,75.3,4962,1.0,0.74,,,30712.084855966626
65,167.3,50.4,1948,4.0,0.33,599.0,5000.0,500.0
64,175.0,55.5,1388,0.0,0.69,,,10199.27216653708
62,166.5,98.4,1030,,0.34,413.0,10000.0,500.0
54,190.6,48.7,1255,,0.46,,5000.0,500.0
74,179.9,92.9,4479,,0.24,,890.61,12820.115795033347
65,178.9,51.6,2228,2.0,0.25,627.0,10000.0,26518.78949577035
69,183.7,68.0,500,0.0,0.16,301.0,10000.0,500.0
62,173.4,76.5,1699,,0.94,,666.6,4886.736676613903
38,165.9,100.8,2562,1.0,0.21,583.0,802.58,26346.08638259717
